Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season
D1,2022-10-15,Wolfsburg,M'gladbach,2,2,D,16,10,4,5,13,11,7,6,3,3,0,0,2.62,3.5,2.6,2.69,3.66,2.65,,,,,,,,2022/2023
D1,2022-10-15,RB Leipzig,Hertha,3,2,H,14,16,5,5,17,9,8,4,2,3,0,0,1.4,5.0,7.0,1.43,5.03,7.84,,,,,,,,2022/2023
D1,2022-10-15,Ein Frankfurt,Leverkusen,5,1,H,20,5,11,2,10,9,7,1,0,4,0,1,2.75,3.6,2.45,2.84,3.62,2.54,,,,,,,,2022/2023
D1,2022-10-15,Stuttgart,Bochum,4,1,H,16,14,7,4,6,17,3,3,0,3,0,0,1.65,4.0,5.25,1.68,4.03,5.5,,,,,,,,2022/2023
D1,2022-10-15,Werder Bremen,Mainz,0,2,A,14,11,4,5,3,11,3,3,1,2,0,0,2.37,3.6,2.87,2.38,3.68,3.02,,,,,,,,2022/2023
D1,2022-10-16,Bayern Munich,Freiburg,5,0,H,18,6,8,0,8,9,5,5,0,2,0,0,1.25,6.5,9.0,1.29,6.13,10.79,,,,,,,,2022/2023
D1,2022-10-16,FC Koln,Augsburg,3,2,H,14,7,6,3,11,15,5,3,2,4,0,0,1.66,4.0,5.0,1.71,4.27,4.84,,,,,,,,2022/2023
D1,2022-10-16,Union Berlin,Dortmund,2,0,H,14,13,5,6,15,5,5,8,1,2,0,0,2.9,3.5,2.37,3.06,3.51,2.44,,,,,,,,2022/2023
D1,2022-10-21,Mainz,FC Koln,5,0,H,15,6,7,2,13,14,5,4,1,5,0,1,2.15,3.5,3.25,2.19,3.59,3.47,,,,,,,,2022/2023
D1,2022-10-22,Augsburg,RB Leipzig,3,3,D,11,19,3,8,15,11,3,6,7,1,1,0,5.5,4.33,1.57,5.75,4.4,1.6,,,,,,,,2022/2023
D1,2022-10-22,Dortmund,Stuttgart,5,0,H,19,10,10,1,7,8,9,2,1,0,0,0,1.53,4.75,5.5,1.57,4.44,6.06,,,,,,,,2022/2023
D1,2022-10-22,Freiburg,Werder Bremen,2,0,H,25,10,7,2,14,12,6,2,2,2,0,1,1.9,3.75,3.8,1.94,3.86,4.0,,,,,,,,2022/2023
D1,2022-10-22,Hoffenheim,Bayern Munich,0,2,A,7,23,3,10,12,8,7,5,3,2,0,0,5.5,5.0,1.5,5.89,4.97,1.53,,,,,,,,2022/2023
D1,2022-10-22,Leverkusen,Wolfsburg,2,2,D,13,9,5,3,19,5,3,3,3,1,0,0,1.7,4.2,4.5,1.74,4.31,4.6,,,,,,,,2022/2023
D1,2022-10-22,M'gladbach,Ein Frankfurt,1,3,A,8,16,3,5,9,20,3,2,3,2,0,0,2.3,3.75,2.87,2.42,3.77,2.9,,,,,,,,2022/2023
D1,2022-10-23,Bochum,Union Berlin,2,1,H,8,6,5,3,14,10,3,7,1,3,0,0,4.33,3.4,1.9,4.48,3.48,1.95,,,,,,,,2022/2023
D1,2022-10-23,Hertha,Schalke 04,2,1,H,11,9,4,2,14,14,5,6,5,1,0,0,1.75,3.75,4.75,1.78,3.99,4.71,,,,,,,,2022/2023
D1,2022-10-28,Werder Bremen,Hertha,1,0,H,15,9,4,1,14,11,4,5,2,3,0,0,2.0,3.8,3.4,2.06,3.99,3.49,,,,,,,,2022/2023
D1,2022-10-29,Bayern Munich,Mainz,6,2,H,25,13,12,5,10,11,8,5,1,1,0,0,1.25,6.5,11.0,1.27,6.7,10.23,,,,,,,,2022/2023
D1,2022-10-29,RB Leipzig,Leverkusen,2,0,H,10,4,6,1,9,7,3,3,3,3,0,0,1.8,4.0,4.1,1.83,4.12,4.27,,,,,,,,2022/2023
D1,2022-10-29,Stuttgart,Augsburg,2,1,H,31,12,8,6,7,12,10,3,1,2,0,0,1.8,3.8,4.33,1.81,3.98,4.51,,,,,,,,2022/2023
D1,2022-10-29,Wolfsburg,Bochum,4,0,H,22,10,7,3,7,17,7,2,1,1,0,0,1.65,4.2,4.75,1.72,4.24,4.85,,,,,,,,2022/2023
D1,2022-10-29,Ein Frankfurt,Dortmund,1,2,A,20,8,8,2,15,11,4,3,5,5,0,0,2.75,3.75,2.4,2.88,3.7,2.47,,,,,,,,2022/2023
D1,2022-10-30,Union Berlin,M'gladbach,2,1,H,14,7,5,3,17,6,6,5,3,2,0,0,2.05,3.4,3.8,2.06,3.53,3.95,,,,,,,,2022/2023
D1,2022-10-30,Schalke 04,Freiburg,0,2,A,12,19,3,9,20,7,4,8,3,2,0,0,4.0,3.75,1.9,4.13,3.75,1.94,,,,,,,,2022/2023
D1,2022-10-30,FC Koln,Hoffenheim,1,1,D,11,9,3,4,11,10,5,4,1,2,0,1,2.9,3.5,2.37,3.06,3.66,2.37,,,,,,,,2022/2023
D1,2022-11-04,M'gladbach,Stuttgart,3,1,H,11,13,6,4,13,16,3,5,2,1,0,0,2.15,3.75,3.1,2.26,3.81,3.16,,,,,,,,2022/2023
D1,2022-11-05,Augsburg,Ein Frankfurt,1,2,A,9,12,5,7,17,15,3,6,0,1,0,0,4.33,4.0,1.72,4.52,4.16,1.78,,,,,,,,2022/2023
D1,2022-11-05,Dortmund,Bochum,3,0,H,6,7,3,1,7,14,2,5,1,1,0,0,1.22,7.0,11.0,1.25,6.51,12.47,,,,,,,,2022/2023
D1,2022-11-05,Hertha,Bayern Munich,2,3,A,7,14,5,4,13,9,2,7,0,0,0,0,10.0,6.5,1.25,11.21,6.52,1.27,,,,,,,,2022/2023
D1,2022-11-05,Hoffenheim,RB Leipzig,1,3,A,11,17,3,8,9,9,6,3,4,2,0,0,2.9,3.75,2.25,3.06,3.75,2.33,,,,,,,,2022/2023
D1,2022-11-05,Mainz,Wolfsburg,0,3,A,16,10,3,3,15,6,9,4,1,1,0,0,2.0,3.75,3.5,2.07,3.68,3.72,,,,,,,,2022/2023
D1,2022-11-05,Werder Bremen,Schalke 04,2,1,H,11,19,5,3,11,12,3,3,3,2,0,0,1.65,4.33,4.5,1.66,4.42,5.11,,,,,,,,2022/2023
D1,2022-11-06,Leverkusen,Union Berlin,5,0,H,11,6,8,1,11,17,1,5,1,4,0,0,2.15,3.4,3.4,2.2,3.48,3.57,,,,,,,,2022/2023
D1,2022-11-06,Freiburg,FC Koln,2,0,H,13,6,5,2,9,10,5,3,0,1,0,0,1.7,4.0,4.75,1.72,4.06,5.1,,,,,,,,2022/2023
D1,2022-11-08,Wolfsburg,Dortmund,2,0,H,15,20,8,6,10,12,6,9,4,2,0,0,3.1,3.6,2.2,3.17,3.64,2.32,,,,,,,,2022/2023
D1,2022-11-08,Bayern Munich,Werder Bremen,6,1,H,21,4,10,1,9,8,8,4,0,0,0,0,1.14,9.5,15.0,1.16,8.84,17.46,,,,,,,,2022/2023
D1,2022-11-08,Bochum,M'gladbach,2,1,H,13,8,4,2,11,14,6,3,1,3,0,0,3.2,3.5,2.25,3.28,3.64,2.26,,,,,,,,2022/2023
D1,2022-11-08,Stuttgart,Hertha,2,1,H,16,11,7,4,9,15,8,5,3,2,0,0,1.95,3.8,3.75,1.97,3.76,3.99,,,,,,,,2022/2023
D1,2022-11-09,Ein Frankfurt,Hoffenheim,4,2,H,15,12,8,3,9,22,4,5,0,3,0,0,1.9,3.8,3.75,1.96,3.84,3.95,,,,,,,,2022/2023
D1,2022-11-09,FC Koln,Leverkusen,1,2,A,17,10,7,3,9,7,6,1,1,2,0,0,3.0,3.75,2.2,3.21,3.6,2.31,,,,,,,,2022/2023
D1,2022-11-09,RB Leipzig,Freiburg,3,1,H,18,4,8,2,9,21,6,2,1,4,0,0,1.72,4.0,4.5,1.8,4.2,4.36,,,,,,,,2022/2023
D1,2022-11-09,Union Berlin,Augsburg,2,2,D,18,7,6,2,7,10,6,3,1,4,0,0,1.55,4.2,6.0,1.57,4.21,6.65,,,,,,,,2022/2023
D1,2022-11-09,Schalke 04,Mainz,1,0,H,13,11,4,1,16,17,1,6,3,1,0,0,3.4,3.75,2.05,3.52,3.77,2.11,,,,,,,,2022/2023
D1,2022-11-11,M'gladbach,Dortmund,4,2,H,11,20,6,10,12,12,2,9,1,2,0,0,3.2,4.0,2.15,3.33,3.9,2.15,,,,,,,,2022/2023
D1,2022-11-12,Augsburg,Bochum,0,1,A,19,11,5,4,12,9,6,2,1,1,0,0,2.2,3.5,3.2,2.23,3.62,3.36,,,,,,,,2022/2023
D1,2022-11-12,Hertha,FC Koln,2,0,H,17,10,8,2,15,10,10,5,3,1,0,0,2.2,3.6,3.1,2.3,3.68,3.17,,,,,,,,2022/2023
D1,2022-11-12,Hoffenheim,Wolfsburg,1,2,A,22,6,8,3,15,11,7,1,0,3,0,0,2.25,3.75,3.1,2.28,3.77,3.14,,,,,,,,2022/2023
D1,2022-11-12,Leverkusen,Stuttgart,2,0,H,11,7,3,1,11,10,4,2,2,3,0,0,1.72,4.2,4.33,1.73,4.21,4.78,,,,,,,,2022/2023
D1,2022-11-12,Werder Bremen,RB Leipzig,1,2,A,7,14,5,3,14,8,0,4,1,2,0,0,3.6,4.0,1.9,3.7,4.12,1.96,,,,,,,,2022/2023
D1,2022-11-12,Schalke 04,Bayern Munich,0,2,A,6,22,2,6,7,4,4,5,0,0,0,0,15.0,7.5,1.16,17.47,8.34,1.17,,,,,,,,2022/2023
D1,2022-11-13,Mainz,Ein Frankfurt,1,1,D,19,10,6,3,12,8,5,2,2,2,0,0,2.75,3.5,2.45,2.84,3.76,2.47,,,,,,,,2022/2023
D1,2022-11-13,Freiburg,Union Berlin,4,1,H,7,4,5,2,13,9,2,1,0,1,0,1,2.0,3.3,4.0,2.06,3.32,4.25,,,,,,,,2022/2023
D1,2023-01-20,RB Leipzig,Bayern Munich,1,1,D,10,7,3,2,17,12,3,2,2,3,0,0,3.6,4.33,1.85,3.93,4.24,1.88,,,,,,,,2022/2023
D1,2023-01-21,Bochum,Hertha,3,1,H,10,10,3,2,13,13,1,6,1,1,0,0,2.38,3.5,2.9,2.44,3.61,2.98,,,,,,,,2022/2023
D1,2023-01-21,Ein Frankfurt,Schalke 04,3,0,H,11,18,3,4,14,10,5,4,2,3,0,0,1.36,5.0,8.5,1.4,5.34,8.09,,,,,,,,2022/2023
D1,2023-01-21,Stuttgart,Mainz,1,1,D,16,12,4,2,15,17,3,5,1,3,0,0,2.4,3.5,2.88,2.44,3.54,3.03,,,,,,,,2022/2023
D1,2023-01-21,Union Berlin,Hoffenheim,3,1,H,23,10,5,5,11,13,9,4,2,1,0,0,2.25,3.4,3.2,2.29,3.45,3.38,,,,,,,,2022/2023
D1,2023-01-21,Wolfsburg,Freiburg,6,0,H,13,9,11,1,11,12,0,5,1,2,0,0,2.55,3.4,2.75,2.58,3.49,2.87,,,,,,,,2022/2023
D1,2023-01-21,FC Koln,Werder Bremen,7,1,H,15,4,7,2,10,14,2,2,0,0,0,0,2.25,3.8,2.9,2.25,3.89,3.11,,,,,,,,2022/2023
D1,2023-01-22,Dortmund,Augsburg,4,3,H,27,14,10,4,6,9,7,3,1,4,0,0,1.3,6.0,8.0,1.35,5.88,8.74,,,,,,,,2022/2023
D1,2023-01-22,M'gladbach,Leverkusen,2,3,A,15,13,8,5,12,14,2,3,3,2,0,0,2.63,3.8,2.45,2.76,4.05,2.42,,,,,,,,2022/2023
D1,2023-01-24,Bayern Munich,FC Koln,1,1,D,22,2,7,1,7,10,9,4,0,1,0,0,1.2,7.5,12.0,1.23,7.6,12.0,,,,,,,,2022/2023
D1,2023-01-24,Schalke 04,RB Leipzig,1,6,A,9,21,1,14,16,13,1,6,1,1,0,0,5.75,4.33,1.53,5.91,4.41,1.59,,,,,,,,2022/2023
D1,2023-01-24,Hoffenheim,Stuttgart,2,2,D,13,8,5,4,12,4,6,4,1,3,0,1,2.1,3.5,3.4,2.19,3.63,3.44,,,,,,,,2022/2023
D1,2023-01-24,Hertha,Wolfsburg,0,5,A,8,15,2,7,20,13,6,4,2,0,0,0,3.0,3.4,2.3,3.12,3.53,2.39,,,,,,,,2022/2023
D1,2023-01-25,Mainz,Dortmund,1,2,A,12,12,4,6,15,7,2,3,2,0,0,0,2.9,3.6,2.3,3.0,3.72,2.38,,,,,,,,2022/2023
D1,2023-01-25,Augsburg,M'gladbach,1,0,H,14,7,4,2,15,15,3,2,1,2,0,0,3.0,3.6,2.25,3.14,3.65,2.33,,,,,,,,2022/2023
D1,2023-01-25,Freiburg,Ein Frankfurt,1,1,D,12,4,5,2,15,15,4,3,3,3,0,0,2.5,3.5,2.7,2.58,3.57,2.82,,,,,,,,2022/2023
D1,2023-01-25,Leverkusen,Bochum,2,0,H,11,9,4,2,15,14,3,4,2,4,0,0,1.4,5.25,6.5,1.45,4.98,7.28,,,,,,,,2022/2023
D1,2023-01-25,Werder Bremen,Union Berlin,1,2,A,8,11,3,5,11,17,5,7,0,0,0,0,2.8,3.2,2.63,2.94,3.33,2.62,,,,,,,,2022/2023
D1,2023-01-27,RB Leipzig,Stuttgart,2,1,H,9,10,4,3,8,6,3,6,0,0,0,0,1.33,5.0,9.0,1.38,5.27,9.19,,,,,,,,2022/2023
D1,2023-01-28,Hertha,Union Berlin,0,2,A,10,7,3,3,12,13,3,2,1,2,0,0,3.5,3.25,2.2,3.76,3.37,2.18,,,,,,,,2022/2023
D1,2023-01-28,Freiburg,Augsburg,3,1,H,15,16,9,4,14,9,3,7,3,3,0,0,1.5,4.5,6.25,1.52,4.65,6.55,,,,,,,,2022/2023
D1,2023-01-28,Hoffenheim,M'gladbach,1,4,A,15,10,5,5,23,10,4,3,2,1,0,0,2.0,3.9,3.4,2.11,3.99,3.37,,,,,,,,2022/2023
D1,2023-01-28,Mainz,Bochum,5,2,H,14,14,7,4,17,11,3,2,0,1,0,0,1.7,4.0,4.75,1.74,4.06,4.96,,,,,,,,2022/2023
D1,2023-01-28,Bayern Munich,Ein Frankfurt,1,1,D,14,7,6,1,6,4,7,6,3,1,0,0,1.33,6.0,7.5,1.35,6.36,7.74,,,,,,,,2022/2023
D1,2023-01-28,Werder Bremen,Wolfsburg,2,1,H,14,7,5,3,16,12,2,6,3,3,0,0,3.2,3.6,2.15,3.41,3.75,2.16,,,,,,,,2022/2023
D1,2023-01-29,Schalke 04,FC Koln,0,0,D,15,7,2,0,13,16,7,7,3,4,0,0,3.8,3.6,1.95,3.81,3.75,2.02,,,,,,,,2022/2023
D1,2023-01-29,Leverkusen,Dortmund,0,2,A,20,6,7,2,13,20,8,4,2,4,0,0,2.45,3.8,2.63,2.5,3.89,2.74,,,,,,,,2022/2023
D1,2023-02-03,Augsburg,Leverkusen,1,0,H,10,12,5,4,14,8,2,1,3,2,0,0,4.0,3.8,1.85,4.25,3.97,1.86,,,,,,,,2022/2023
D1,2023-02-04,Ein Frankfurt,Hertha,3,0,H,10,13,4,3,12,10,7,1,1,2,0,0,1.45,4.5,6.5,1.51,4.63,6.77,,,,,,,,2022/2023
D1,2023-02-04,Dortmund,Freiburg,5,1,H,24,6,8,3,13,14,14,0,3,4,0,1,1.67,4.0,5.0,1.71,4.18,4.99,,,,,,,,2022/2023
D1,2023-02-04,Bochum,Hoffenheim,5,2,H,17,10,11,4,13,15,6,6,2,3,0,0,2.75,3.5,2.5,2.8,3.64,2.56,,,,,,,,2022/2023
D1,2023-02-04,FC Koln,RB Leipzig,0,0,D,9,7,0,2,10,15,5,1,3,4,0,0,4.2,3.6,1.91,4.11,3.79,1.93,,,,,,,,2022/2023
D1,2023-02-04,M'gladbach,Schalke 04,0,0,D,17,18,4,5,9,15,9,5,2,3,0,0,1.53,4.5,5.75,1.56,4.73,5.78,,,,,,,,2022/2023
D1,2023-02-04,Union Berlin,Mainz,2,1,H,9,9,5,2,12,10,5,5,1,1,0,0,1.95,3.5,4.0,1.99,3.42,4.36,,,,,,,,2022/2023
D1,2023-02-05,Stuttgart,Werder Bremen,0,2,A,16,9,5,4,8,17,8,4,2,5,0,0,2.0,3.6,3.6,2.09,3.77,3.57,,,,,,,,2022/2023
D1,2023-02-05,Wolfsburg,Bayern Munich,2,4,A,19,9,5,4,10,9,7,4,2,6,0,1,5.25,4.5,1.57,5.28,4.64,1.61,,,,,,,,2022/2023
D1,2023-02-10,Schalke 04,Wolfsburg,0,0,D,17,8,5,2,10,20,9,3,1,4,0,0,3.6,3.8,1.95,3.92,3.78,1.99,,,,,,,,2022/2023
D1,2023-02-11,Mainz,Augsburg,3,1,H,13,11,7,3,12,6,4,12,1,1,0,0,1.8,4.0,4.2,1.87,3.9,4.3,,,,,,,,2022/2023
D1,2023-02-11,Werder Bremen,Dortmund,0,2,A,8,17,3,9,7,7,3,7,1,0,0,0,4.0,4.0,1.8,4.06,4.37,1.83,,,,,,,,2022/2023
D1,2023-02-11,Bayern Munich,Bochum,3,0,H,25,7,12,1,10,12,6,3,1,1,0,0,1.11,10.0,17.0,1.15,9.98,16.58,,,,,,,,2022/2023
D1,2023-02-11,Freiburg,Stuttgart,2,1,H,9,14,5,3,13,10,4,3,3,3,0,0,1.8,3.8,4.33,1.88,3.74,4.45,,,,,,,,2022/2023
D1,2023-02-11,Hoffenheim,Leverkusen,1,3,A,11,12,6,5,15,9,5,8,3,1,0,0,2.88,3.6,2.38,2.98,3.75,2.38,,,,,,,,2022/2023
D1,2023-02-11,RB Leipzig,Union Berlin,1,2,A,9,6,1,5,15,13,3,4,4,4,0,0,1.7,3.75,5.0,1.75,3.76,5.31,,,,,,,,2022/2023
D1,2023-02-12,Hertha,M'gladbach,4,1,H,17,7,7,3,12,11,4,6,1,1,0,0,2.88,3.5,2.4,2.9,3.68,2.47,,,,,,,,2022/2023
D1,2023-02-12,FC Koln,Ein Frankfurt,3,0,H,9,7,4,1,15,11,3,9,3,2,0,0,2.7,3.5,2.5,2.71,3.66,2.63,,,,,,,,2022/2023
D1,2023-02-17,Augsburg,Hoffenheim,1,0,H,16,8,3,2,13,14,6,1,3,3,0,0,2.7,3.5,2.6,2.73,3.65,2.62,,,,,,,,2022/2023
D1,2023-02-18,Bochum,Freiburg,0,2,A,15,15,6,5,15,10,5,5,4,2,1,0,3.1,3.5,2.25,3.15,3.56,2.36,,,,,,,,2022/2023
D1,2023-02-18,M'gladbach,Bayern Munich,3,2,H,17,13,7,4,9,9,4,0,0,1,0,1,7.0,5.75,1.36,7.11,5.81,1.4,,,,,,,,2022/2023
D1,2023-02-18,Stuttgart,FC Koln,3,0,H,18,11,7,4,10,12,3,6,3,4,0,0,2.45,3.4,2.88,2.48,3.53,2.97,,,,,,,,2022/2023
D1,2023-02-18,Wolfsburg,RB Leipzig,0,3,A,7,17,2,5,16,15,2,5,1,1,0,0,3.3,3.6,2.15,3.34,3.68,2.22,,,,,,,,2022/2023
D1,2023-02-18,Ein Frankfurt,Werder Bremen,2,0,H,11,3,6,0,15,9,5,2,1,1,0,0,1.62,4.2,5.25,1.63,4.46,5.31,,,,,,,,2022/2023
D1,2023-02-19,Leverkusen,Mainz,2,3,A,17,12,7,7,14,19,4,5,5,5,1,0,1.8,3.8,4.2,1.85,4.0,4.27,,,,,,,,2022/2023
D1,2023-02-19,Union Berlin,Schalke 04,0,0,D,9,6,4,2,13,19,6,4,2,1,0,0,1.6,3.8,6.0,1.61,3.97,6.65,,,,,,,,2022/2023
D1,2023-02-19,Dortmund,Hertha,4,1,H,12,15,5,8,8,15,3,4,1,2,0,0,1.33,5.5,8.5,1.36,5.89,8.41,,,,,,,,2022/2023
D1,2023-02-24,Mainz,M'gladbach,4,0,H,14,8,8,2,17,6,3,3,2,3,0,0,2.15,3.6,3.2,2.19,3.68,3.4,,,,,,,,2022/2023
D1,2023-02-25,FC Koln,Wolfsburg,0,2,A,11,6,5,4,9,16,10,2,1,2,0,0,2.3,3.5,3.0,2.4,3.6,3.06,,,,,,,,2022/2023
D1,2023-02-25,Hertha,Augsburg,2,0,H,11,9,3,2,16,19,1,6,1,3,0,0,2.1,3.6,3.25,2.16,3.73,3.43,,,,,,,,2022/2023
D1,2023-02-25,Hoffenheim,Dortmund,0,1,A,13,23,4,11,11,7,12,11,3,1,0,0,4.0,4.2,1.75,4.27,4.39,1.78,,,,,,,,2022/2023
D1,2023-02-25,RB Leipzig,Ein Frankfurt,2,1,H,10,8,5,4,11,11,2,6,2,3,0,0,1.7,4.0,4.6,1.73,4.25,4.74,,,,,,,,2022/2023
D1,2023-02-25,Werder Bremen,Bochum,3,0,H,12,9,6,2,16,16,2,0,3,2,0,0,2.0,3.8,3.6,2.04,3.78,3.72,,,,,,,,2022/2023
D1,2023-02-25,Schalke 04,Stuttgart,2,1,H,11,17,6,5,12,13,6,9,2,2,0,0,3.0,3.4,2.45,3.05,3.46,2.47,,,,,,,,2022/2023
D1,2023-02-26,Freiburg,Leverkusen,1,1,D,9,16,4,4,14,13,1,3,2,1,0,0,2.15,3.5,3.25,2.24,3.66,3.3,,,,,,,,2022/2023
D1,2023-02-26,Bayern Munich,Union Berlin,3,0,H,19,4,10,1,8,9,10,4,1,1,0,0,1.33,5.25,9.0,1.34,5.68,9.74,,,,,,,,2022/2023
D1,2023-03-03,Dortmund,RB Leipzig,2,1,H,8,14,3,6,8,20,4,6,2,5,0,0,2.2,3.5,3.2,2.23,3.71,3.23,,,,,,,,2022/2023
D1,2023-03-04,Augsburg,Werder Bremen,2,1,H,9,17,5,8,10,9,3,7,2,2,0,0,2.3,3.5,3.0,2.37,3.61,3.04,,,,,,,,2022/2023
D1,2023-03-04,Bochum,Schalke 04,0,2,A,6,9,4,5,17,11,4,4,2,1,0,0,2.3,3.4,3.1,2.44,3.48,3.03,,,,,,,,2022/2023
D1,2023-03-04,Mainz,Hoffenheim,1,0,H,16,15,6,4,12,15,11,3,1,4,0,0,1.91,3.6,4.0,1.93,3.85,3.97,,,,,,,,2022/2023
D1,2023-03-04,M'gladbach,Freiburg,0,0,D,10,8,4,3,11,15,6,5,5,2,1,0,2.4,3.6,2.8,2.52,3.57,2.86,,,,,,,,2022/2023
D1,2023-03-04,Union Berlin,FC Koln,0,0,D,8,12,2,4,9,10,5,4,1,0,0,0,1.91,3.4,4.33,1.93,3.45,4.56,,,,,,,,2022/2023
D1,2023-03-04,Stuttgart,Bayern Munich,1,2,A,11,13,4,6,6,12,3,6,0,0,0,0,7.0,5.25,1.4,6.29,5.0,1.49,,,,,,,,2022/2023
D1,2023-03-05,Leverkusen,Hertha,4,1,H,18,7,9,2,11,14,9,2,1,2,0,0,1.53,4.2,6.0,1.58,4.36,5.95,,,,,,,,2022/2023
D1,2023-03-05,Wolfsburg,Ein Frankfurt,2,2,D,13,10,8,2,11,16,4,5,3,3,0,0,2.45,3.5,2.8,2.49,3.57,2.9,,,,,,,,2022/2023
D1,2023-03-10,FC Koln,Bochum,0,2,A,11,9,5,3,9,14,10,1,2,2,0,0,1.73,3.75,4.75,1.78,3.87,4.92,,,,,,,,2022/2023
D1,2023-03-11,Hertha,Mainz,1,1,D,9,6,4,3,10,15,7,8,2,1,0,0,2.9,3.4,2.45,2.97,3.5,2.47,,,,,,,,2022/2023
D1,2023-03-11,Ein Frankfurt,Stuttgart,1,1,D,10,9,1,5,16,11,3,2,4,1,0,0,1.8,4.0,4.2,1.86,3.88,4.26,,,,,,,,2022/2023
D1,2023-03-11,Schalke 04,Dortmund,2,2,D,10,20,5,8,16,8,3,6,1,1,0,0,4.5,4.0,1.73,4.56,4.21,1.74,,,,,,,,2022/2023
D1,2023-03-11,RB Leipzig,M'gladbach,3,0,H,14,7,9,3,9,9,11,0,1,0,0,0,1.4,5.0,7.0,1.43,5.16,7.18,,,,,,,,2022/2023
D1,2023-03-11,Bayern Munich,Augsburg,5,3,H,24,13,9,6,8,10,8,5,2,1,0,0,1.13,9.0,19.0,1.14,10.07,16.64,,,,,,,,2022/2023
D1,2023-03-12,Freiburg,Hoffenheim,2,1,H,9,12,3,1,11,25,2,2,2,5,0,1,1.91,3.6,4.0,1.93,3.71,4.1,,,,,,,,2022/2023
D1,2023-03-12,Werder Bremen,Leverkusen,2,3,A,12,13,6,5,12,12,2,3,2,1,0,0,3.3,3.75,2.1,3.32,3.82,2.15,,,,,,,,2022/2023
D1,2023-03-12,Wolfsburg,Union Berlin,1,1,D,15,11,6,2,11,14,3,5,1,4,0,0,2.25,3.25,3.3,2.28,3.22,3.59,,,,,,,,2022/2023
D1,2023-03-17,M'gladbach,Werder Bremen,2,2,D,21,6,9,3,9,12,6,5,1,1,0,0,1.8,4.0,4.2,1.83,4.02,4.39,,,,,,,,2022/2023
D1,2023-03-18,Hoffenheim,Hertha,3,1,H,15,11,7,5,10,11,8,9,0,3,1,0,2.05,3.5,3.5,2.13,3.62,3.54,,,,,,,,2022/2023
D1,2023-03-18,Augsburg,Schalke 04,1,1,D,9,13,3,5,11,14,9,6,4,4,1,0,2.3,3.4,3.1,2.38,3.45,3.14,,,,,,,,2022/2023
D1,2023-03-18,Stuttgart,Wolfsburg,0,1,A,12,9,2,3,10,8,3,8,1,0,0,0,2.38,3.4,2.9,2.46,3.47,3.0,,,,,,,,2022/2023
D1,2023-03-18,Dortmund,FC Koln,6,1,H,11,11,8,5,7,10,1,6,1,0,0,0,1.45,4.75,6.5,1.47,4.99,6.61,,,,,,,,2022/2023
D1,2023-03-18,Bochum,RB Leipzig,1,0,H,8,21,2,8,10,8,2,7,2,3,0,0,5.5,4.33,1.55,5.93,4.45,1.57,,,,,,,,2022/2023
D1,2023-03-19,Union Berlin,Ein Frankfurt,2,0,H,14,19,3,4,19,15,3,7,3,2,0,0,2.38,3.2,3.2,2.44,3.22,3.25,,,,,,,,2022/2023
D1,2023-03-19,Leverkusen,Bayern Munich,2,1,H,12,11,6,6,10,11,5,3,2,3,0,0,5.25,4.5,1.55,4.73,5.04,1.61,,,,,,,,2022/2023
D1,2023-03-19,Mainz,Freiburg,1,1,D,10,11,6,5,18,10,3,5,2,3,0,0,2.1,3.5,3.3,2.17,3.51,3.55,,,,,,,,2022/2023
D1,2023-03-31,Ein Frankfurt,Bochum,1,1,D,18,8,7,2,14,13,15,2,3,2,0,0,1.5,4.33,6.5,1.52,4.55,6.59,,,,,,,,2022/2023
D1,2023-04-01,Freiburg,Hertha,1,1,D,16,10,8,3,7,11,2,2,1,1,0,0,1.62,4.0,5.5,1.69,3.98,5.33,,,,,,,,2022/2023
D1,2023-04-01,RB Leipzig,Mainz,0,3,A,12,19,3,7,13,20,3,4,3,3,0,0,1.53,4.5,5.5,1.56,4.52,5.98,,,,,,,,2022/2023
D1,2023-04-01,Schalke 04,Leverkusen,0,3,A,12,18,3,10,20,13,7,5,2,1,0,0,3.8,3.75,1.91,4.1,3.73,1.93,,,,,,,,2022/2023
D1,2023-04-01,Union Berlin,Stuttgart,3,0,H,13,17,5,8,11,12,3,5,1,1,0,0,2.05,3.2,3.9,2.12,3.28,3.98,,,,,,,,2022/2023
D1,2023-04-01,Wolfsburg,Augsburg,2,2,D,23,5,5,2,9,15,4,7,3,2,0,0,1.62,4.0,5.5,1.63,4.31,5.36,,,,,,,,2022/2023
D1,2023-04-01,Bayern Munich,Dortmund,4,2,H,16,10,9,4,11,7,6,2,1,1,0,0,1.45,5.0,6.0,1.51,5.26,5.62,,,,,,,,2022/2023
D1,2023-04-02,FC Koln,M'gladbach,0,0,D,12,8,5,2,18,8,11,1,3,3,0,0,2.25,3.6,3.0,2.23,3.71,3.24,,,,,,,,2022/2023
D1,2023-04-02,Werder Bremen,Hoffenheim,1,2,A,12,8,5,2,11,16,1,6,3,4,0,0,2.3,3.5,3.0,2.37,3.74,2.95,,,,,,,,2022/2023
